category,@id,name,description,supersededBy,nameZh,descriptionZh,alternateName,wikidataName,wikidataUrl,wikipediaUrl,schemaorgUrl
property,http://cnschema.org/supportingData,supportingData,Supporting data for a SoftwareApplication.,,软件应用所需的数据,例如杀毒软件所需要的病毒数据库,,,,,http://schema.org/supportingData
property,http://cnschema.org/surface,surface,"A material used as a surface in some artwork, e.g. Canvas, Paper, Wood, Board, etc.",http://schema.org/artworkSurface,作品材质,艺术品基质材料，例如帆布，纸，木头，木板,,,,,http://schema.org/surface
property,http://cnschema.org/target,target,Indicates a target EntryPoint for an Action.,,目标,表示行动的目标入口点,,,,,http://schema.org/target
property,http://cnschema.org/targetCollection,targetCollection,A sub property of object. The collection target of the action.,,行动要达到的目标,行动要达到的一系列目标,,,,,http://schema.org/targetCollection
property,http://cnschema.org/targetDescription,targetDescription,The description of a node in an established educational framework.,,目标知识点的描述,目标知识点的描述,,,,,http://schema.org/targetDescription
property,http://cnschema.org/targetName,targetName,The name of a node in an established educational framework.,,目标知识点的名称,目标知识点的名称,,,,,http://schema.org/targetName
property,http://cnschema.org/targetPlatform,targetPlatform,"Type of app development: phone, Metro style, desktop, XBox, etc.",,软件应用的目标硬件平台,应用程序的目标硬件平台，例如手机，台式机，XBox,,,,,http://schema.org/targetPlatform
property,http://cnschema.org/targetProduct,targetProduct,"Target Operating System / Product to which the code applies. If applies to several versions, just the product name can be used.",,软件应用的目标操作系统,软件可以适用的目标操作系统或者产品。如果有多个版本都可以适用，则只能使用产品名称,,,,,http://schema.org/targetProduct
property,http://cnschema.org/targetUrl,targetUrl,The URL of a node in an established educational framework.,,目标知识点的链接,指向目标知识点的链接,,,,,http://schema.org/targetUrl
property,http://cnschema.org/taxID,taxID,"The Tax / Fiscal ID of the organization or person, e.g. the TIN in the US or the CIF/NIF in Spain.",,纳税识别号码,组织或个人的税/财务编号，例如 美国的TIN或西班牙的CIF / NIF,,,,https://en.wikipedia.org/wiki/Tax_ID,http://schema.org/taxID
property,http://cnschema.org/telephone,telephone,The telephone number.,,电话号码,电话号码,,phone number,http://www.wikidata.org/entity/P1329,https://en.wikipedia.org/wiki/Telephone,http://schema.org/telephone
property,http://cnschema.org/toRecipient,toRecipient,A sub property of recipient. The recipient who was directly sent the message.,,收件人,消息的主要收件人,,,,,http://schema.org/toRecipient
property,http://cnschema.org/tool,tool,A sub property of instrument. An object used (but not consumed) when performing instructions or a direction.,,相关工具,操作所需要的工具,,,,,http://schema.org/tool
property,http://cnschema.org/temporal,temporal,"The range of temporal applicability of a dataset, e.g. for a 2011 census dataset, the year 2011 (in ISO 8601 time interval format).",http://schema.org/temporalCoverage,数据集的时间跨度,数据集的时间适用范围，例如 2011年人口普查数据集，2011年（按ISO 8601时间间隔格式）,,,,https://en.wikipedia.org/wiki/Temporal,http://schema.org/temporal
property,http://cnschema.org/temporalCoverage,temporalCoverage,"The temporalCoverage of a CreativeWork indicates the period that the content applies to, i.e. that it describes, either as a DateTime or as a textual string indicating a time period in ISO 8601 time interval format. In the case of a Dataset it will typically indicate the relevant time period in a precise notation (e.g. for a 2011 census dataset, the year 2011 would be written ""2011/2012""). Other forms of content e.g. ScholarlyArticle, Book, TVSeries or TVEpisode may indicate their temporalCoverage in broader terms - textually or via well-known URL. Written works such as books may sometimes have precise temporal coverage too, e.g. a work set in 1939 - 1945 can be indicated in ISO 8601 interval format format via ""1939/1945"".",,数据集的时间跨度,作品所描写或有效于的时间段，格式是根据ISO8601的DateTime或者string。数据作品通常会有精确的相关时间（例：2011年国家普查会符合ISO8601被写为“2011/2012”）。其它作品（学术文章，电影，电视剧等）会更广泛地在作品内或利用知名的链接来标明时间段。,,date depicted,http://www.wikidata.org/entity/P2913,,http://schema.org/temporalCoverage
property,http://cnschema.org/text,text,The textual content of this CreativeWork.,,文本,作品的文字内容,,,,,http://schema.org/text
property,http://cnschema.org/touristType,touristType,"Attraction suitable for type(s) of tourist. eg. Children, visitors from a particular country, etc.",,适宜的访客类型,景点适宜的访客类型,,,,,http://schema.org/touristType
property,http://cnschema.org/thumbnail,thumbnail,Thumbnail image for an image or video.,,缩略图,图片或者文本的缩略图片,,,,https://en.wikipedia.org/wiki/Thumbnail,http://schema.org/thumbnail
property,http://cnschema.org/thumbnailUrl,thumbnailUrl,A thumbnail image relevant to the Thing.,,缩略图链接,一个事物可以带图，也可以有缩略图。,,,,,http://schema.org/thumbnailUrl
property,http://cnschema.org/tickerSymbol,tickerSymbol,"The exchange traded instrument associated with a Corporation object. The tickerSymbol is expressed as an exchange and an instrument name separated by a space character. For the exchange component of the tickerSymbol attribute, we reccommend using the controlled vocaulary of Market Identifier Codes (MIC) specified in ISO15022.",,股票代号,股票代码符号表示为交换和以空格字符分隔的票据名称。,,ticker symbol,http://www.wikidata.org/entity/P249,https://en.wikipedia.org/wiki/Ticker_symbol,http://schema.org/tickerSymbol
property,http://cnschema.org/ticketNumber,ticketNumber,The unique identifier for the ticket.,,票据编号,可以确定票据的唯一标识,,,,,http://schema.org/ticketNumber
property,http://cnschema.org/ticketToken,ticketToken,"Reference to an asset (e.g., Barcode, QR code image or PDF) usable for entrance.",,票据的二维码或条形码,票据的二维码等标识符。,,,,,http://schema.org/ticketToken
property,http://cnschema.org/ticketedSeat,ticketedSeat,The seat associated with the ticket.,,票据对应的座位,与票据对应的座位,,,,,http://schema.org/ticketedSeat
property,http://cnschema.org/timeRequired,timeRequired,"Approximate or typical time it takes to work with or through this learning resource for the typical intended target audience, e.g. 'P30M', 'P1H25M'.",,所需时间,受众阅览或使用此学习资源的通常所需时间。,,,,,http://schema.org/timeRequired
property,http://cnschema.org/title,title,The title of the job.,,头衔,工作职位名称,,,,,http://schema.org/title
property,http://cnschema.org/toLocation,toLocation,A sub property of location. The final location of the object or the agent after the action.,,到什么地方,地方的子属性。表示目的地。,,,,,http://schema.org/toLocation
property,http://cnschema.org/toRecipient,toRecipient,A sub property of recipient. The recipient who was directly sent the message.,,收件人,消息的直接收件人,,,,,http://schema.org/toRecipient
property,http://cnschema.org/tool,tool,A sub property of instrument. An object used (but not consumed) when performing instructions or a direction.,,相关工具,操作所需要的工具,,,,,http://schema.org/tool
property,http://cnschema.org/totalPaymentDue,totalPaymentDue,The total amount due.,,应付款总额,应该支付的总金额,,,,,http://schema.org/totalPaymentDue
property,http://cnschema.org/totalPrice,totalPrice,"The total price for the reservation or ticket, including applicable taxes, shipping, etc.",,总价,预订服务或者购票的总价格，包含税，运费等,,,,,http://schema.org/totalPrice
property,http://cnschema.org/totalTime,totalTime,"The total time it takes to prepare and cook the recipe, in ISO 8601 duration format.",,总时间,准备和烹饪食物需要的总时间。时间格式ISO 8601,,,,,http://schema.org/totalTime
property,http://cnschema.org/touristType,touristType,"Attraction suitable for type(s) of tourist. eg. Children, visitors from a particular country, etc.",,适宜的游客类型,景点适宜的游客类型,,,,,http://schema.org/touristType
property,http://cnschema.org/track,track,"A music recording (track)—usually a single song. If an ItemList is given, the list should contain items of type MusicRecording.",,音轨,一段音乐记录，通常包含一首歌。如果给定了条目列表，那条目列表当中应包括MusicRecording。,,,,,http://schema.org/track
